dataset,official_partition,official_index,class_id,class_name,selection_seed
STL-10,train,3908,5,dog,6304
STL-10,train,3910,6,horse,6304
STL-10,train,3911,2,car,6304
STL-10,train,3912,2,car,6304
STL-10,train,3913,7,monkey,6304
STL-10,train,3914,9,truck,6304
STL-10,train,3915,5,dog,6304
STL-10,train,3916,6,horse,6304
STL-10,train,3919,3,cat,6304
STL-10,train,3920,0,airplane,6304
STL-10,train,3921,8,ship,6304
STL-10,train,3922,3,cat,6304
STL-10,train,3923,2,car,6304
STL-10,train,3924,4,deer,6304
STL-10,train,3925,9,truck,6304
STL-10,train,3926,9,truck,6304
STL-10,train,3927,8,ship,6304
STL-10,train,3928,1,bird,6304
STL-10,train,3929,0,airplane,6304
STL-10,train,3930,4,deer,6304
STL-10,train,3931,9,truck,6304
STL-10,train,3932,5,dog,6304
STL-10,train,3933,1,bird,6304
STL-10,train,3934,8,ship,6304
STL-10,train,3935,8,ship,6304
STL-10,train,3936,8,ship,6304
STL-10,train,3937,5,dog,6304
STL-10,train,3938,1,bird,6304
STL-10,train,3940,8,ship,6304
STL-10,train,3941,0,airplane,6304
STL-10,train,3943,6,horse,6304
STL-10,train,3944,8,ship,6304
STL-10,train,3945,9,truck,6304
STL-10,train,3947,0,airplane,6304
STL-10,train,3948,9,truck,6304
STL-10,train,3949,3,cat,6304
STL-10,train,3950,1,bird,6304
STL-10,train,3951,0,airplane,6304
STL-10,train,3952,8,ship,6304
STL-10,train,3953,8,ship,6304
STL-10,train,3954,9,truck,6304
STL-10,train,3955,4,deer,6304
STL-10,train,3956,3,cat,6304
STL-10,train,3957,7,monkey,6304
STL-10,train,3958,6,horse,6304
STL-10,train,3959,3,cat,6304
STL-10,train,3962,0,airplane,6304
STL-10,train,3963,9,truck,6304
STL-10,train,3964,0,airplane,6304
STL-10,train,3965,5,dog,6304
STL-10,train,3966,2,car,6304
STL-10,train,3967,0,airplane,6304
STL-10,train,3968,7,monkey,6304
STL-10,train,3969,9,truck,6304
STL-10,train,3970,5,dog,6304
STL-10,train,3971,0,airplane,6304
STL-10,train,3972,6,horse,6304
STL-10,train,3974,9,truck,6304
STL-10,train,3975,1,bird,6304
STL-10,train,3976,5,dog,6304
STL-10,train,3977,4,deer,6304
STL-10,train,3979,8,ship,6304
STL-10,train,3980,5,dog,6304
STL-10,train,3982,3,cat,6304
STL-10,train,3985,2,car,6304
STL-10,train,3988,2,car,6304
STL-10,train,3989,7,monkey,6304
STL-10,train,3990,7,monkey,6304
STL-10,train,3992,3,cat,6304
STL-10,train,3993,5,dog,6304
STL-10,train,3994,7,monkey,6304
STL-10,train,3995,1,bird,6304
STL-10,train,3996,5,dog,6304
STL-10,train,3997,2,car,6304
STL-10,train,3998,2,car,6304
STL-10,train,4000,3,cat,6304
STL-10,train,4002,0,airplane,6304
STL-10,train,4003,0,airplane,6304
STL-10,train,4004,9,truck,6304
STL-10,train,4005,7,monkey,6304
STL-10,train,4006,9,truck,6304
STL-10,train,4007,1,bird,6304
STL-10,train,4009,4,deer,6304
STL-10,train,4011,6,horse,6304
STL-10,train,4012,1,bird,6304
STL-10,train,4014,8,ship,6304
STL-10,train,4015,2,car,6304
STL-10,train,4017,2,car,6304
STL-10,train,4019,6,horse,6304
STL-10,train,4021,3,cat,6304
STL-10,train,4022,1,bird,6304
STL-10,train,4024,5,dog,6304
STL-10,train,4025,0,airplane,6304
STL-10,train,4026,6,horse,6304
STL-10,train,4027,2,car,6304
STL-10,train,4030,7,monkey,6304
STL-10,train,4031,5,dog,6304
STL-10,train,4032,6,horse,6304
STL-10,train,4033,6,horse,6304
STL-10,train,4034,1,bird,6304
STL-10,train,4035,8,ship,6304
STL-10,train,4036,4,deer,6304
STL-10,train,4037,0,airplane,6304
STL-10,train,4038,6,horse,6304
STL-10,train,4039,2,car,6304
STL-10,train,4040,2,car,6304
STL-10,train,4041,0,airplane,6304
STL-10,train,4042,6,horse,6304
STL-10,train,4043,0,airplane,6304
STL-10,train,4044,2,car,6304
STL-10,train,4045,2,car,6304
STL-10,train,4046,7,monkey,6304
STL-10,train,4047,3,cat,6304
STL-10,train,4048,1,bird,6304
STL-10,train,4049,5,dog,6304
STL-10,train,4050,2,car,6304
STL-10,train,4051,1,bird,6304
STL-10,train,4052,2,car,6304
STL-10,train,4053,2,car,6304
STL-10,train,4055,9,truck,6304
STL-10,train,4057,2,car,6304
STL-10,train,4058,9,truck,6304
STL-10,train,4059,5,dog,6304
STL-10,train,4060,5,dog,6304
STL-10,train,4063,2,car,6304
STL-10,train,4064,9,truck,6304
STL-10,train,4065,8,ship,6304
STL-10,train,4067,1,bird,6304
STL-10,train,4068,8,ship,6304
STL-10,train,4069,7,monkey,6304
STL-10,train,4070,5,dog,6304
STL-10,train,4071,3,cat,6304
STL-10,train,4072,2,car,6304
STL-10,train,4073,2,car,6304
STL-10,train,4074,5,dog,6304
STL-10,train,4076,1,bird,6304
STL-10,train,4077,3,cat,6304
STL-10,train,4082,3,cat,6304
STL-10,train,4083,8,ship,6304
STL-10,train,4084,8,ship,6304
STL-10,train,4085,7,monkey,6304
STL-10,train,4086,1,bird,6304
STL-10,train,4087,7,monkey,6304
STL-10,train,4088,4,deer,6304
STL-10,train,4089,3,cat,6304
STL-10,train,4090,2,car,6304
STL-10,train,4091,9,truck,6304
STL-10,train,4092,1,bird,6304
STL-10,train,4093,3,cat,6304
STL-10,train,4095,7,monkey,6304
STL-10,train,4096,4,deer,6304
STL-10,train,4097,3,cat,6304
STL-10,train,4099,3,cat,6304
STL-10,train,4100,7,monkey,6304
STL-10,train,4101,3,cat,6304
STL-10,train,4104,1,bird,6304
STL-10,train,4105,6,horse,6304
STL-10,train,4106,7,monkey,6304
STL-10,train,4107,1,bird,6304
STL-10,train,4108,7,monkey,6304
STL-10,train,4109,1,bird,6304
STL-10,train,4111,8,ship,6304
STL-10,train,4112,1,bird,6304
STL-10,train,4113,2,car,6304
STL-10,train,4114,5,dog,6304
STL-10,train,4115,1,bird,6304
STL-10,train,4116,7,monkey,6304
STL-10,train,4117,9,truck,6304
STL-10,train,4118,0,airplane,6304
STL-10,train,4119,3,cat,6304
STL-10,train,4121,2,car,6304
STL-10,train,4122,9,truck,6304
STL-10,train,4123,8,ship,6304
STL-10,train,4124,7,monkey,6304
STL-10,train,4127,9,truck,6304
STL-10,train,4128,4,deer,6304
STL-10,train,4129,6,horse,6304
STL-10,train,4130,9,truck,6304
STL-10,train,4131,5,dog,6304
STL-10,train,4133,0,airplane,6304
STL-10,train,4134,1,bird,6304
STL-10,train,4136,1,bird,6304
STL-10,train,4137,3,cat,6304
STL-10,train,4139,2,car,6304
STL-10,train,4140,3,cat,6304
STL-10,train,4141,9,truck,6304
STL-10,train,4142,7,monkey,6304
STL-10,train,4143,9,truck,6304
STL-10,train,4144,6,horse,6304
STL-10,train,4145,1,bird,6304
STL-10,train,4146,4,deer,6304
STL-10,train,4147,6,horse,6304
STL-10,train,4149,4,deer,6304
STL-10,train,4150,0,airplane,6304
STL-10,train,4152,2,car,6304
STL-10,train,4153,2,car,6304
STL-10,train,4154,6,horse,6304
STL-10,train,4155,0,airplane,6304
STL-10,train,4156,6,horse,6304
STL-10,train,4157,4,deer,6304
STL-10,train,4158,2,car,6304
STL-10,train,4159,3,cat,6304
STL-10,train,4160,4,deer,6304
STL-10,train,4161,4,deer,6304
STL-10,train,4162,5,dog,6304
STL-10,train,4163,8,ship,6304
STL-10,train,4164,4,deer,6304
STL-10,train,4165,0,airplane,6304
STL-10,train,4166,9,truck,6304
STL-10,train,4167,2,car,6304
STL-10,train,4168,3,cat,6304
STL-10,train,4169,9,truck,6304
STL-10,train,4170,2,car,6304
STL-10,train,4171,2,car,6304
STL-10,train,4172,9,truck,6304
STL-10,train,4175,7,monkey,6304
STL-10,train,4176,2,car,6304
STL-10,train,4177,2,car,6304
STL-10,train,4178,6,horse,6304
STL-10,train,4179,8,ship,6304
STL-10,train,4180,5,dog,6304
STL-10,train,4181,8,ship,6304
STL-10,train,4183,8,ship,6304
STL-10,train,4184,9,truck,6304
STL-10,train,4185,6,horse,6304
STL-10,train,4186,0,airplane,6304
STL-10,train,4188,3,cat,6304
STL-10,train,4189,7,monkey,6304
STL-10,train,4191,3,cat,6304
STL-10,train,4193,8,ship,6304
STL-10,train,4194,1,bird,6304
STL-10,train,4195,9,truck,6304
STL-10,train,4196,4,deer,6304
STL-10,train,4197,7,monkey,6304
STL-10,train,4198,3,cat,6304
STL-10,train,4199,5,dog,6304
STL-10,train,4200,3,cat,6304
STL-10,train,4201,4,deer,6304
STL-10,train,4203,5,dog,6304
STL-10,train,4204,7,monkey,6304
STL-10,train,4205,9,truck,6304
STL-10,train,4206,7,monkey,6304
STL-10,train,4207,7,monkey,6304
STL-10,train,4208,7,monkey,6304
STL-10,train,4209,7,monkey,6304
STL-10,train,4211,5,dog,6304
STL-10,train,4212,4,deer,6304
STL-10,train,4213,7,monkey,6304
STL-10,train,4214,3,cat,6304
STL-10,train,4216,1,bird,6304
STL-10,train,4218,6,horse,6304
STL-10,train,4219,8,ship,6304
STL-10,train,4220,8,ship,6304
STL-10,train,4221,9,truck,6304
STL-10,train,4223,8,ship,6304
STL-10,train,4224,5,dog,6304
STL-10,train,4226,7,monkey,6304
STL-10,train,4227,4,deer,6304
STL-10,train,4228,7,monkey,6304
STL-10,train,4231,4,deer,6304
STL-10,train,4232,7,monkey,6304
STL-10,train,4233,2,car,6304
STL-10,train,4235,7,monkey,6304
STL-10,train,4236,7,monkey,6304
STL-10,train,4238,0,airplane,6304
STL-10,train,4239,3,cat,6304
STL-10,train,4240,7,monkey,6304
STL-10,train,4241,4,deer,6304
STL-10,train,4243,3,cat,6304
STL-10,train,4244,1,bird,6304
STL-10,train,4245,0,airplane,6304
STL-10,train,4247,5,dog,6304
STL-10,train,4250,3,cat,6304
STL-10,train,4251,4,deer,6304
STL-10,train,4252,1,bird,6304
STL-10,train,4254,1,bird,6304
STL-10,train,4255,0,airplane,6304
STL-10,train,4256,7,monkey,6304
STL-10,train,4257,9,truck,6304
STL-10,train,4258,9,truck,6304
STL-10,train,4259,2,car,6304
STL-10,train,4260,8,ship,6304
STL-10,train,4261,3,cat,6304
STL-10,train,4262,1,bird,6304
STL-10,train,4263,1,bird,6304
STL-10,train,4264,4,deer,6304
STL-10,train,4265,6,horse,6304
STL-10,train,4266,1,bird,6304
STL-10,train,4267,2,car,6304
STL-10,train,4268,2,car,6304
STL-10,train,4269,1,bird,6304
STL-10,train,4270,0,airplane,6304
STL-10,train,4271,3,cat,6304
STL-10,train,4272,5,dog,6304
STL-10,train,4273,1,bird,6304
STL-10,train,4274,2,car,6304
STL-10,train,4275,3,cat,6304
STL-10,train,4276,7,monkey,6304
STL-10,train,4277,9,truck,6304
STL-10,train,4278,0,airplane,6304
STL-10,train,4279,8,ship,6304
STL-10,train,4280,1,bird,6304
STL-10,train,4281,4,deer,6304
STL-10,train,4282,6,horse,6304
STL-10,train,4283,0,airplane,6304
STL-10,train,4284,7,monkey,6304
STL-10,train,4287,4,deer,6304
STL-10,train,4288,9,truck,6304
STL-10,train,4289,5,dog,6304
STL-10,train,4290,4,deer,6304
STL-10,train,4291,9,truck,6304
STL-10,train,4293,3,cat,6304
STL-10,train,4294,7,monkey,6304
STL-10,train,4295,0,airplane,6304
STL-10,train,4296,6,horse,6304
STL-10,train,4298,7,monkey,6304
STL-10,train,4299,0,airplane,6304
STL-10,train,4300,6,horse,6304
STL-10,train,4302,4,deer,6304
STL-10,train,4303,5,dog,6304
STL-10,train,4304,5,dog,6304
STL-10,train,4305,4,deer,6304
STL-10,train,4306,9,truck,6304
STL-10,train,4307,4,deer,6304
STL-10,train,4308,1,bird,6304
STL-10,train,4309,3,cat,6304
STL-10,train,4311,1,bird,6304
STL-10,train,4313,2,car,6304
STL-10,train,4314,2,car,6304
STL-10,train,4316,8,ship,6304
STL-10,train,4317,7,monkey,6304
STL-10,train,4318,2,car,6304
STL-10,train,4319,1,bird,6304
STL-10,train,4320,8,ship,6304
STL-10,train,4321,5,dog,6304
STL-10,train,4322,0,airplane,6304
STL-10,train,4323,8,ship,6304
STL-10,train,4324,6,horse,6304
STL-10,train,4325,1,bird,6304
STL-10,train,4326,7,monkey,6304
STL-10,train,4329,2,car,6304
STL-10,train,4330,0,airplane,6304
STL-10,train,4332,9,truck,6304
STL-10,train,4333,4,deer,6304
STL-10,train,4334,7,monkey,6304
STL-10,train,4335,4,deer,6304
STL-10,train,4336,4,deer,6304
STL-10,train,4337,2,car,6304
STL-10,train,4338,5,dog,6304
STL-10,train,4340,6,horse,6304
STL-10,train,4343,5,dog,6304
STL-10,train,4344,3,cat,6304
STL-10,train,4346,0,airplane,6304
STL-10,train,4348,2,car,6304
STL-10,train,4349,3,cat,6304
STL-10,train,4350,5,dog,6304
STL-10,train,4351,6,horse,6304
STL-10,train,4352,0,airplane,6304
STL-10,train,4353,6,horse,6304
STL-10,train,4354,3,cat,6304
STL-10,train,4355,4,deer,6304
STL-10,train,4356,7,monkey,6304
STL-10,train,4361,1,bird,6304
STL-10,train,4363,3,cat,6304
STL-10,train,4364,9,truck,6304
STL-10,train,4366,8,ship,6304
STL-10,train,4367,8,ship,6304
STL-10,train,4369,9,truck,6304
STL-10,train,4370,0,airplane,6304
STL-10,train,4371,1,bird,6304
STL-10,train,4372,2,car,6304
STL-10,train,4373,9,truck,6304
STL-10,train,4374,6,horse,6304
STL-10,train,4376,8,ship,6304
STL-10,train,4377,3,cat,6304
STL-10,train,4378,0,airplane,6304
STL-10,train,4379,0,airplane,6304
STL-10,train,4380,2,car,6304
STL-10,train,4381,8,ship,6304
STL-10,train,4382,4,deer,6304
STL-10,train,4383,5,dog,6304
STL-10,train,4384,0,airplane,6304
STL-10,train,4385,0,airplane,6304
STL-10,train,4386,0,airplane,6304
STL-10,train,4387,2,car,6304
STL-10,train,4388,7,monkey,6304
STL-10,train,4389,0,airplane,6304
STL-10,train,4390,6,horse,6304
STL-10,train,4391,1,bird,6304
STL-10,train,4392,6,horse,6304
STL-10,train,4393,9,truck,6304
STL-10,train,4394,4,deer,6304
STL-10,train,4395,0,airplane,6304
STL-10,train,4396,4,deer,6304
STL-10,train,4397,6,horse,6304
STL-10,train,4398,2,car,6304
STL-10,train,4399,9,truck,6304
STL-10,train,4400,3,cat,6304
STL-10,train,4402,9,truck,6304
STL-10,train,4403,8,ship,6304
STL-10,train,4404,7,monkey,6304
STL-10,train,4405,8,ship,6304
STL-10,train,4406,9,truck,6304
STL-10,train,4409,2,car,6304
STL-10,train,4410,2,car,6304
STL-10,train,4411,4,deer,6304
STL-10,train,4413,1,bird,6304
STL-10,train,4414,8,ship,6304
STL-10,train,4415,6,horse,6304
STL-10,train,4416,3,cat,6304
STL-10,train,4417,8,ship,6304
STL-10,train,4418,8,ship,6304
STL-10,train,4422,1,bird,6304
STL-10,train,4423,3,cat,6304
STL-10,train,4424,5,dog,6304
STL-10,train,4425,4,deer,6304
STL-10,train,4426,3,cat,6304
STL-10,train,4428,3,cat,6304
STL-10,train,4429,0,airplane,6304
STL-10,train,4430,8,ship,6304
STL-10,train,4431,4,deer,6304
STL-10,train,4433,8,ship,6304
STL-10,train,4435,0,airplane,6304
STL-10,train,4436,5,dog,6304
STL-10,train,4437,8,ship,6304
STL-10,train,4438,6,horse,6304
STL-10,train,4440,7,monkey,6304
STL-10,train,4442,6,horse,6304
STL-10,train,4444,9,truck,6304
STL-10,train,4447,7,monkey,6304
STL-10,train,4449,9,truck,6304
STL-10,train,4450,1,bird,6304
STL-10,train,4451,0,airplane,6304
STL-10,train,4452,2,car,6304
STL-10,train,4453,1,bird,6304
STL-10,train,4454,0,airplane,6304
STL-10,train,4455,2,car,6304
STL-10,train,4457,7,monkey,6304
STL-10,train,4458,7,monkey,6304
STL-10,train,4459,8,ship,6304
STL-10,train,4461,1,bird,6304
STL-10,train,4462,3,cat,6304
STL-10,train,4463,3,cat,6304
STL-10,train,4464,4,deer,6304
STL-10,train,4465,5,dog,6304
STL-10,train,4466,8,ship,6304
STL-10,train,4467,4,deer,6304
STL-10,train,4468,1,bird,6304
STL-10,train,4469,5,dog,6304
STL-10,train,4470,0,airplane,6304
STL-10,train,4471,2,car,6304
STL-10,train,4472,6,horse,6304
STL-10,train,4474,7,monkey,6304
STL-10,train,4476,3,cat,6304
STL-10,train,4477,2,car,6304
STL-10,train,4479,1,bird,6304
STL-10,train,4480,8,ship,6304
STL-10,train,4481,3,cat,6304
STL-10,train,4482,8,ship,6304
STL-10,train,4483,0,airplane,6304
STL-10,train,4484,9,truck,6304
STL-10,train,4486,6,horse,6304
STL-10,train,4487,6,horse,6304
STL-10,train,4488,5,dog,6304
STL-10,train,4489,4,deer,6304
STL-10,train,4491,1,bird,6304
STL-10,train,4492,6,horse,6304
STL-10,train,4493,1,bird,6304
STL-10,train,4494,7,monkey,6304
STL-10,train,4495,3,cat,6304
STL-10,train,4496,8,ship,6304
STL-10,train,4497,3,cat,6304
STL-10,train,4498,4,deer,6304
STL-10,train,4500,7,monkey,6304
STL-10,train,4501,1,bird,6304
STL-10,train,4502,0,airplane,6304
STL-10,train,4503,6,horse,6304
STL-10,train,4504,2,car,6304
STL-10,train,4506,5,dog,6304
STL-10,train,4508,0,airplane,6304
STL-10,train,4509,0,airplane,6304
STL-10,train,4512,0,airplane,6304
STL-10,train,4513,1,bird,6304
STL-10,train,4514,8,ship,6304
STL-10,train,4515,5,dog,6304
STL-10,train,4516,3,cat,6304
STL-10,train,4517,0,airplane,6304
STL-10,train,4518,6,horse,6304
STL-10,train,4520,4,deer,6304
STL-10,train,4521,3,cat,6304
STL-10,train,4522,9,truck,6304
STL-10,train,4523,0,airplane,6304
STL-10,train,4524,5,dog,6304
STL-10,train,4525,6,horse,6304
STL-10,train,4526,0,airplane,6304
STL-10,train,4527,4,deer,6304
STL-10,train,4528,5,dog,6304
STL-10,train,4529,0,airplane,6304
STL-10,train,4530,1,bird,6304
STL-10,train,4531,7,monkey,6304
STL-10,train,4532,3,cat,6304
STL-10,train,4533,5,dog,6304
STL-10,train,4534,5,dog,6304
STL-10,train,4535,6,horse,6304
STL-10,train,4536,1,bird,6304
STL-10,train,4537,6,horse,6304
STL-10,train,4538,4,deer,6304
STL-10,train,4539,1,bird,6304
STL-10,train,4540,6,horse,6304
STL-10,train,4541,3,cat,6304
STL-10,train,4542,6,horse,6304
STL-10,train,4543,4,deer,6304
STL-10,train,4544,7,monkey,6304
STL-10,train,4545,1,bird,6304
STL-10,train,4546,2,car,6304
STL-10,train,4547,6,horse,6304
STL-10,train,4548,7,monkey,6304
STL-10,train,4549,1,bird,6304
STL-10,train,4550,4,deer,6304
STL-10,train,4551,1,bird,6304
STL-10,train,4552,0,airplane,6304
STL-10,train,4553,8,ship,6304
STL-10,train,4554,9,truck,6304
STL-10,train,4555,8,ship,6304
STL-10,train,4556,8,ship,6304
STL-10,train,4557,1,bird,6304
STL-10,train,4558,9,truck,6304
STL-10,train,4559,5,dog,6304
STL-10,train,4560,2,car,6304
STL-10,train,4561,2,car,6304
STL-10,train,4562,5,dog,6304
STL-10,train,4563,1,bird,6304
STL-10,train,4565,2,car,6304
STL-10,train,4567,0,airplane,6304
STL-10,train,4568,5,dog,6304
STL-10,train,4570,1,bird,6304
STL-10,train,4571,0,airplane,6304
STL-10,train,4572,9,truck,6304
STL-10,train,4573,0,airplane,6304
STL-10,train,4574,8,ship,6304
STL-10,train,4575,5,dog,6304
STL-10,train,4576,2,car,6304
STL-10,train,4577,3,cat,6304
STL-10,train,4578,4,deer,6304
STL-10,train,4580,8,ship,6304
STL-10,train,4581,6,horse,6304
STL-10,train,4582,6,horse,6304
STL-10,train,4583,9,truck,6304
STL-10,train,4585,5,dog,6304
STL-10,train,4586,1,bird,6304
STL-10,train,4587,4,deer,6304
STL-10,train,4588,8,ship,6304
STL-10,train,4589,8,ship,6304
STL-10,train,4590,9,truck,6304
STL-10,train,4591,2,car,6304
STL-10,train,4593,9,truck,6304
STL-10,train,4594,3,cat,6304
STL-10,train,4595,9,truck,6304
STL-10,train,4597,9,truck,6304
STL-10,train,4598,7,monkey,6304
STL-10,train,4600,1,bird,6304
STL-10,train,4601,4,deer,6304
STL-10,train,4602,6,horse,6304
STL-10,train,4603,7,monkey,6304
STL-10,train,4604,1,bird,6304
STL-10,train,4606,8,ship,6304
STL-10,train,4608,4,deer,6304
STL-10,train,4609,2,car,6304
STL-10,train,4611,9,truck,6304
STL-10,train,4612,1,bird,6304
STL-10,train,4614,9,truck,6304
STL-10,train,4615,4,deer,6304
STL-10,train,4616,3,cat,6304
STL-10,train,4618,2,car,6304
STL-10,train,4619,4,deer,6304
STL-10,train,4620,6,horse,6304
STL-10,train,4621,2,car,6304
STL-10,train,4622,4,deer,6304
STL-10,train,4623,3,cat,6304
STL-10,train,4624,9,truck,6304
STL-10,train,4626,5,dog,6304
STL-10,train,4627,0,airplane,6304
STL-10,train,4628,2,car,6304
STL-10,train,4629,8,ship,6304
STL-10,train,4630,8,ship,6304
STL-10,train,4631,3,cat,6304
STL-10,train,4632,0,airplane,6304
STL-10,train,4633,4,deer,6304
STL-10,train,4634,4,deer,6304
STL-10,train,4635,4,deer,6304
STL-10,train,4636,4,deer,6304
STL-10,train,4637,5,dog,6304
STL-10,train,4638,8,ship,6304
STL-10,train,4641,9,truck,6304
STL-10,train,4643,0,airplane,6304
STL-10,train,4644,0,airplane,6304
STL-10,train,4645,9,truck,6304
STL-10,train,4646,9,truck,6304
STL-10,train,4647,8,ship,6304
STL-10,train,4649,5,dog,6304
STL-10,train,4650,7,monkey,6304
STL-10,train,4651,1,bird,6304
STL-10,train,4653,0,airplane,6304
STL-10,train,4654,0,airplane,6304
STL-10,train,4655,7,monkey,6304
STL-10,train,4656,3,cat,6304
STL-10,train,4657,3,cat,6304
STL-10,train,4658,9,truck,6304
STL-10,train,4660,2,car,6304
STL-10,train,4661,5,dog,6304
STL-10,train,4662,7,monkey,6304
STL-10,train,4663,8,ship,6304
STL-10,train,4666,5,dog,6304
STL-10,train,4668,4,deer,6304
STL-10,train,4670,3,cat,6304
STL-10,train,4671,5,dog,6304
STL-10,train,4672,8,ship,6304
STL-10,train,4673,7,monkey,6304
STL-10,train,4674,7,monkey,6304
STL-10,train,4675,5,dog,6304
STL-10,train,4676,1,bird,6304
STL-10,train,4677,8,ship,6304
STL-10,train,4678,7,monkey,6304
STL-10,train,4679,6,horse,6304
STL-10,train,4681,9,truck,6304
STL-10,train,4682,9,truck,6304
STL-10,train,4683,9,truck,6304
STL-10,train,4684,4,deer,6304
STL-10,train,4686,4,deer,6304
STL-10,train,4687,0,airplane,6304
STL-10,train,4688,1,bird,6304
STL-10,train,4692,2,car,6304
STL-10,train,4693,8,ship,6304
STL-10,train,4694,4,deer,6304
STL-10,train,4695,0,airplane,6304
STL-10,train,4696,9,truck,6304
STL-10,train,4697,8,ship,6304
STL-10,train,4698,1,bird,6304
STL-10,train,4699,4,deer,6304
STL-10,train,4701,8,ship,6304
STL-10,train,4702,1,bird,6304
STL-10,train,4703,8,ship,6304
STL-10,train,4705,9,truck,6304
STL-10,train,4706,5,dog,6304
STL-10,train,4708,6,horse,6304
STL-10,train,4710,1,bird,6304
STL-10,train,4711,4,deer,6304
STL-10,train,4712,7,monkey,6304
STL-10,train,4713,1,bird,6304
STL-10,train,4714,5,dog,6304
STL-10,train,4716,6,horse,6304
STL-10,train,4717,5,dog,6304
STL-10,train,4719,8,ship,6304
STL-10,train,4721,1,bird,6304
STL-10,train,4722,4,deer,6304
STL-10,train,4724,9,truck,6304
STL-10,train,4725,7,monkey,6304
STL-10,train,4726,6,horse,6304
STL-10,train,4727,9,truck,6304
STL-10,train,4728,1,bird,6304
STL-10,train,4730,3,cat,6304
STL-10,train,4731,4,deer,6304
STL-10,train,4732,5,dog,6304
STL-10,train,4733,4,deer,6304
STL-10,train,4734,9,truck,6304
STL-10,train,4735,9,truck,6304
STL-10,train,4736,3,cat,6304
STL-10,train,4737,4,deer,6304
STL-10,train,4739,2,car,6304
STL-10,train,4741,4,deer,6304
STL-10,train,4743,2,car,6304
STL-10,train,4744,8,ship,6304
STL-10,train,4746,9,truck,6304
STL-10,train,4747,0,airplane,6304
STL-10,train,4748,2,car,6304
STL-10,train,4749,4,deer,6304
STL-10,train,4752,8,ship,6304
STL-10,train,4753,0,airplane,6304
STL-10,train,4754,6,horse,6304
STL-10,train,4755,2,car,6304
STL-10,train,4756,7,monkey,6304
STL-10,train,4757,5,dog,6304
STL-10,train,4758,2,car,6304
STL-10,train,4760,0,airplane,6304
STL-10,train,4761,8,ship,6304
STL-10,train,4762,6,horse,6304
STL-10,train,4763,2,car,6304
STL-10,train,4764,1,bird,6304
STL-10,train,4765,2,car,6304
STL-10,train,4766,6,horse,6304
STL-10,train,4768,7,monkey,6304
STL-10,train,4769,4,deer,6304
STL-10,train,4770,4,deer,6304
STL-10,train,4771,7,monkey,6304
STL-10,train,4772,9,truck,6304
STL-10,train,4773,1,bird,6304
STL-10,train,4775,5,dog,6304
STL-10,train,4778,5,dog,6304
STL-10,train,4779,0,airplane,6304
STL-10,train,4780,2,car,6304
STL-10,train,4781,0,airplane,6304
STL-10,train,4782,5,dog,6304
STL-10,train,4783,3,cat,6304
STL-10,train,4784,2,car,6304
STL-10,train,4785,0,airplane,6304
STL-10,train,4787,5,dog,6304
STL-10,train,4790,5,dog,6304
STL-10,train,4791,9,truck,6304
STL-10,train,4793,5,dog,6304
STL-10,train,4794,7,monkey,6304
STL-10,train,4795,2,car,6304
STL-10,train,4796,9,truck,6304
STL-10,train,4797,0,airplane,6304
STL-10,train,4798,5,dog,6304
STL-10,train,4799,9,truck,6304
STL-10,train,4800,7,monkey,6304
STL-10,train,4801,3,cat,6304
STL-10,train,4802,5,dog,6304
STL-10,train,4803,8,ship,6304
STL-10,train,4805,9,truck,6304
STL-10,train,4806,8,ship,6304
STL-10,train,4807,2,car,6304
STL-10,train,4808,7,monkey,6304
STL-10,train,4810,8,ship,6304
STL-10,train,4811,6,horse,6304
STL-10,train,4812,5,dog,6304
STL-10,train,4813,8,ship,6304
STL-10,train,4814,9,truck,6304
STL-10,train,4815,6,horse,6304
STL-10,train,4817,3,cat,6304
STL-10,train,4818,6,horse,6304
STL-10,train,4819,9,truck,6304
STL-10,train,4820,1,bird,6304
STL-10,train,4822,7,monkey,6304
STL-10,train,4823,1,bird,6304
STL-10,train,4824,5,dog,6304
STL-10,train,4825,9,truck,6304
STL-10,train,4826,5,dog,6304
STL-10,train,4829,3,cat,6304
STL-10,train,4830,7,monkey,6304
STL-10,train,4831,6,horse,6304
STL-10,train,4833,0,airplane,6304
STL-10,train,4835,7,monkey,6304
STL-10,train,4836,0,airplane,6304
STL-10,train,4837,0,airplane,6304
STL-10,train,4838,8,ship,6304
STL-10,train,4839,2,car,6304
STL-10,train,4840,3,cat,6304
STL-10,train,4841,3,cat,6304
STL-10,train,4842,3,cat,6304
STL-10,train,4843,3,cat,6304
STL-10,train,4844,3,cat,6304
STL-10,train,4845,9,truck,6304
STL-10,train,4847,8,ship,6304
STL-10,train,4848,0,airplane,6304
STL-10,train,4849,4,deer,6304
STL-10,train,4850,3,cat,6304
STL-10,train,4851,0,airplane,6304
STL-10,train,4853,4,deer,6304
STL-10,train,4854,0,airplane,6304
STL-10,train,4855,9,truck,6304
STL-10,train,4856,2,car,6304
STL-10,train,4857,1,bird,6304
STL-10,train,4859,6,horse,6304
STL-10,train,4861,2,car,6304
STL-10,train,4862,6,horse,6304
STL-10,train,4864,8,ship,6304
STL-10,train,4865,2,car,6304
STL-10,train,4866,2,car,6304
STL-10,train,4867,4,deer,6304
STL-10,train,4868,3,cat,6304
STL-10,train,4871,1,bird,6304
